LCSC Part;MFR.Part;First Category;Second Category;Package;Solder Joint;Manufacturer;Library Type
C150897;SKY13372-467LF;RF & Radio;RF Switches;QFN-16_EP_4.0x4.0x0.65P;16;Skyworks Solutions;expand
C97539;MCP4661T-103E/ML;Analog ICs;Digital Potentiometer ICs;QFN-16_EP_4.0x4.0x0.65P;16;Microchip Tech;expand
C148174;MCP4661T-103E/ML;Analog ICs;Digital Potentiometer ICs;QFN-16_EP_4.0x4.0x0.65P;16;Microchip Tech;expand
C144215;MCP4661T-104E/ML;Analog ICs;Digital Potentiometer ICs;QFN-16_EP_4.0x4.0x0.65P;16;Microchip Tech;expand
C181329;CC2590RGVR;RF & Radio;RF Transceiver ICs;QFN-16_EP_4.0x4.0x0.65P;16;Texas Instruments;expand
C139632;BQ24072TRGTT;Power Management ICs;PMIC - Battery Management;QFN-16_EP_3.0x3.0x0.5P;16;Texas Instruments;expand
C140287;BQ24079RGTR;Power Management ICs;PMIC - Battery Management;QFN-16_EP_3.0x3.0x0.5P;16;Texas Instruments;expand
C140288;BQ24072RGTR;Power Management ICs;PMIC - Battery Management;QFN-16_EP_3.0x3.0x0.5P;16;Texas Instruments;expand
C255477;RS2099XTQC16;Analog ICs;Analog Switches;QFN-16_EP_3.0x3.0x0.5P;16;Jiangsu RUNIC Tech;expand
C255484;RS2299XTQC16;Analog ICs;Analog Switches;QFN-16_EP_3.0x3.0x0.5P;16;Jiangsu RUNIC Tech;expand
C154786;NCP4545IMNTWG;Power Management ICs;PMIC - Power Distribution Switches;QFN-18_EP_3.0x3.0x0.5P;18;ON Semicon;expand
C96140;MCP2515T-I/ML;Interface ICs;CAN;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C178251;SY8286ARAC;Power Management ICs;DC-DC Converters;QFN-20_EP_4.0x4.0x0.5P;20;Silergy Corp;expand
C163703;EN5311QI;Power Management ICs;DC-DC Converters;QFN-20_EP_4.0x4.0x0.5P;20;Altera;expand
C150408;IS31FL3199-QFLS2-TR;Driver ICs;LED Drivers;QFN-20_EP_4.0x4.0x0.5P;20;Integrated Silicon Solution;expand
C152217;ATTINY816-MFR;Embedded Processors & Controllers;MICROCHIP;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C148076;AW6302QNR;Power Management ICs;PMIC - Battery Management;QFN-20_EP_4.0x4.0x0.5P;20;Shanghai Awinic Tech;expand
C110171;NAU88C10YG;Driver ICs;Driver ICs;QFN-20_EP_4.0x4.0x0.5P;20;Nuvoton Tech;expand
C150858;RFX2411;RF & Radio;RF Chips;QFN-20_EP_4.0x4.0x0.5P;20;Skyworks Solutions;expand
C150862;SE2438T-R;RF & Radio;RF Chips;QFN-20_EP_4.0x4.0x0.5P;20;Skyworks Solutions;expand
C56516;CC110LRGPR;RF & Radio;RF Transceiver ICs;QFN-20_EP_4.0x4.0x0.5P;20;Texas Instruments;expand
C167244;RDA5820NS;RF & Radio;RF Transceiver ICs;QFN-20_EP_4.0x4.0x0.5P;20;RDA Microelectronics;expand
C116656;TPA2012D2RTJT;Amplifiers;Audio Power OpAmps;QFN-20_EP_4.0x4.0x0.5P;20;Texas Instruments;expand
C129808;TPA2013D1RGPR;Amplifiers;Audio Power OpAmps;QFN-20_EP_4.0x4.0x0.5P;20;Texas Instruments;expand
C181238;TPS40170QRGYRQ1;Power Management ICs;Switching Controllers;VQFN-20_EP_3.5x4.5x0.5P;20;Texas Instruments;expand
C181295;TPS25942ARVCR;Power Management ICs;PMIC - Battery Management;WQFN-20_EP_3.0x4.0x0.5P;20;Texas Instruments;expand
C181376;TPS25942ARVCT;Power Management ICs;PMIC - Supervisors;WQFN-20_EP_3.0x4.0x0.5P;20;Texas Instruments;expand
C146411;A4490EESTR-T;Power Management ICs;DC-DC Converters;QFN-20_EP_4.0x4.0x0.5P;20;Allegro MicroSystems, LLC;expand
C163265;A4450KESTR-J;Power Management ICs;DC-DC Converters;QFN-20_EP_4.0x4.0x0.5P;20;Allegro MicroSystems, LLC;expand
C148016;ATTINY1634-MN;Embedded Processors & Controllers;MICROCHIP;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C145594;ATTINY45-20MU;Embedded Processors & Controllers;MICROCHIP;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C147878;ATTINY1634R-MU;Embedded Processors & Controllers;MICROCHIP;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C147883;ATTINY84A-MUR;Embedded Processors & Controllers;MICROCHIP;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C202216;TPS7A8901RTJT;Power Management ICs;Low Dropout Regulators(LDO);QFN-20_EP_4.0x4.0x0.5P;20;Texas Instruments;expand
C181554;DRV8662RGPT;Driver ICs;Motor Drivers;QFN-20_EP_4.0x4.0x0.5P;20;Texas Instruments;expand
C144211;MCP23008-E/ML;Embedded Peripheral ICs;I/O Expansion;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C181606;SN75LVCP601RTJT;Interface ICs;Interface - Signal Buffers, Repeaters, Splitters;QFN-20_EP_4.0x4.0x0.5P;20;Texas Instruments;expand
C123718;ATTINY44A-MU;Embedded Processors & Controllers;MICROCHIP;QFN-20_EP_4.0x4.0x0.5P;20;Microchip Tech;expand
C328453;FD6288Q;Driver ICs;MOS Drivers;QFN-24_EP_4.0x4.0x0.5P;24;Fortior Tech;expand
C184638;USB3341-CP;Interface ICs;USB;QFN-24_EP_4.0x4.0x0.5P;24;Microchip Tech;expand
C148008;USB3317C-CP-TR;Interface ICs;USB;QFN-24_EP_4.0x4.0x0.5P;24;Microchip Tech;expand
C94774;NAU8814YG;Logic ICs;Codec ICs;QFN-24_EP_4.0x4.0x0.5P;24;Nuvoton Tech;expand
C110805;FXAS21002CQR1;Sensors;Angular Velocity Sensors;QFN-24_4.0x4.0x0.5P;24;NXP Semicon;expand
C252426;SC8922QDLR;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;Southchip Semicon;expand
C160702;STSPIN820;Driver ICs;Motor Drivers;QFN-24_EP_4.0x4.0x0.5P;24;STMicroelectronics;expand
C125969;SX1280IMLTRT;RF & Radio;RF Transceiver ICs;QFN-24_EP_4.0x4.0x0.5P;24;SEMTECH;expand
C177166;ATSAMD10D14A-MUT;Embedded Processors & Controllers;MICROCHIP;QFN-24_EP_4.0x4.0x0.5P;24;Microchip Tech;expand
C144180;USB3315C-CP-TR;Interface ICs;USB;QFN-24_EP_4.0x4.0x0.5P;24;Microchip Tech;expand
C181688;IP6518;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;INJOINIC;expand
C97259;MP2633GR-Z;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;Monolithic Power Systems;expand
C181694;IP5219;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;INJOINIC;expand
C181695;IP5209;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;INJOINIC;expand
C181696;IP5207;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;INJOINIC;expand
C181698;IP5189T;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;INJOINIC;expand
C181699;IP5109;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;INJOINIC;expand
C181475;BQ25896RTWR;Power Management ICs;PMIC - Battery Management;QFN-24_EP_4.0x4.0x0.5P;24;Texas Instruments;expand
C100017;KSZ8081RNACA-TR;Interface ICs;Ethernet ICs;QFN-24_EP_4.0x4.0x0.5P;24;Microchip Tech;expand
C116979;STMPE1600QTR;Interface ICs;Interface - I/O Expanders;QFN-24_EP_4.0x4.0x0.5P;24;STMicroelectronics;expand
C145623;KSZ8081RNAIA-TR;Interface ICs;Ethernet ICs;QFN-24_EP_4.0x4.0x0.5P;24;Microchip Tech;expand
C181245;ADS8638SRGER;Analog ICs;Analog To Digital Converters (ADCs);QFN-24_EP_4.0x4.0x0.5P;24;Texas Instruments;expand
C155481;TH02 SI7005;Sensors;Humidity, Moisture Sensors;QFN-24_EP_4.0x4.0x0.5P;24;HopeRF Micro-electronics;expand
C141783;MXL608-AG-T;RF & Radio;RF Transceiver ICs;QFN-24_EP_4.0x4.0x0.5P;24;MaxLinear;expand
C51385;TPS51124RGER;Power Management ICs;DC-DC Converters;QFN-24_EP_4.0x4.0x0.5P;24;Texas Instruments;expand
C50656;RTL8152B-VB-CG;Interface ICs;Ethernet ICs;QFN-24_EP_4.0x4.0x0.5P;24;Realtek Semicon;expand
C155583;TS472IQT;Amplifiers;Audio Power OpAmps;QFN-24_EP_4.0x4.0x0.5P;24;STMicroelectronics;expand
C143451;MAX3738ETG+T;Driver ICs;Driver ICs;QFN-24_EP_4.0x4.0x0.5P;24;Maxim Integrated;expand
C185633;PIC16F1827T-I/ML;Embedded Processors & Controllers;MICROCHIP;QFN-28_EP_6.0x6.0x0.65P;28;Microchip Tech;expand
C136637;A4915METTR-T;Driver ICs;Motor Drivers;QFN-28_EP_5.0x5.0x0.5P;28;Allegro MicroSystems, LLC;expand
C89724;A4931METTR-T;Driver ICs;Motor Drivers;QFN-28_EP_5.0x5.0x0.5P;28;Allegro MicroSystems, LLC;expand
C146672;STM8L151G4U6TR;Embedded Processors & Controllers;ST Microelectronics;UFQFPN-28_4.0x4.0x0.5P;28;STMicroelectronics;expand
C127278;GL850G-OHY37;Interface ICs;USB;QFN-28_EP_5.0x5.0x0.5P;28;Genesys Logic;expand
C181260;ADS1293CISQ/NOPB;Analog ICs;Analog To Digital Converters (ADCs);QFN-28_EP_5.0x5.0x0.5P;28;Texas Instruments;expand
C282576;IP6515;Power Management ICs;DC-DC Converters;QFN-32_EP_5.0x5.0x0.5P;32;INJOINIC;expand
C316711;MM32F031K6U6;Embedded Processors & Controllers;mindmotion;QFN-32_EP_5.0x5.0x0.5P;32;MindMotion Microelectronics;expand
C316703;MM32F103KBU6;Embedded Processors & Controllers;mindmotion;QFN-32_EP_5.0x5.0x0.5P;32;MindMotion Microelectronics;expand
C316705;MM32L073NT;Embedded Processors & Controllers;mindmotion;QFN-32_EP_5.0x5.0x0.5P;32;MindMotion Microelectronics;expand
C328449;FT3106Q;Driver ICs;Motor Drivers;QFN-32_EP_5.0x5.0x0.5P;32;Fortior Tech;expand
C111115;NCP81239MNTXG;Power Management ICs;DC-DC Converters;QFN-32_EP_5.0x5.0x0.5P;32;ON Semicon;expand
C157357;GL3224-OIY04;Interface ICs;USB;QFN-32_EP_5.0x5.0x0.5P;32;Genesys Logic;expand
C188229;BQ25703ARSNR;Power Management ICs;PMIC - Battery Management;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C252405;SC8801QDER;Power Management ICs;PMIC - Battery Management;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C252408;SC8803CQDER;Power Management ICs;PMIC - Battery Management;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C252409;SC8804QDER;Power Management ICs;PMIC - Battery Management;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C85284;LAN8710AI-EZK;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C181724;MC33978AES;Interface ICs;Interface-Specialized;QFN-32_EP_5.0x5.0x0.5P;32;NXP Semicon;expand
C252411;SC8703QDER;Power Management ICs;Switching Controllers;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C73856;TRF7962ARHBT;RF & Radio;RF Chips;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C67414;TPA3132D2RHBT;Amplifiers;Audio Power OpAmps;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C252412;SC8201QDER;Power Management ICs;Power Management Specialized - PMIC;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C252413;SC8001AQDER;Power Management ICs;Power Management Specialized - PMIC;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C252416;SC8102QDJR;Power Management ICs;Power Management Specialized - PMIC;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C252417;SC8102AQDJR;Power Management ICs;Power Management Specialized - PMIC;QFN-32_EP_5.0x5.0x0.5P;32;Southchip Semicon;expand
C9925;TLV320AIC3254IRHBR;Interface ICs;Video-Audio Interface ICs;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C177171;ATSAMD20E17A-MU;Embedded Processors & Controllers;ATMEL & AVR;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C28401;MSP430F2122TRHBT;Embedded Processors & Controllers;TI MCU;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C108383;USB3300-EZK-TR;Interface ICs;USB;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C152198;USB3340-EZK-TR;Interface ICs;USB;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C182339;TLV320AIC3254IRHBT;Logic ICs;Codec ICs;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C144340;CAP1114-1-EZK-TR;Sensors;Touch Screen Controller ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C133400;MS1022;Sensors;Specialized Sensors;QFN-32_EP_5.0x5.0x0.5P;32;Hangzhou Ruimeng Tech;expand
C181573;DRV8703QRHBRQ1;Driver ICs;Motor Drivers;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C100018;KSZ8081RNBIA-TR;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C145705;KSZ8081MNXCA-TR;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C145730;KSZ8081MNXCA;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C145690;KSZ8081MNXIA-TR;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C89763;KSZ8081RNBCA-TR;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C144312;KSZ8091RNBCA;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C182328;CDCLVC1310RHBR;Logic ICs;Buffers, Drivers, Receivers, Transceivers;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C133308;BLUENRG-132;RF & Radio;RF Transceiver ICs;QFN-32_EP_5.0x5.0x0.5P;32;STMicroelectronics;expand
C150782;LAN8740AI-EN;Interface ICs;Ethernet ICs;QFN-32_EP_5.0x5.0x0.5P;32;Microchip Tech;expand
C181750;LM49450SQ/NOPB;Amplifiers;Audio Power OpAmps;QFN-32_EP_5.0x5.0x0.5P;32;Texas Instruments;expand
C167118;PAM8006ATR;Amplifiers;Audio Power OpAmps;QFN-32_EP_5.0x5.0x0.5P;32;Diodes Incorporated;expand
C154954;TMC2100-LA;Driver ICs;Motor Drivers;QFN-36_EP_5.0x6.0x0.5P;36;TRINAMIC Motion Control GmbH;expand
C184310;USB3280-AEZG;Interface ICs;USB;QFN-36_EP_6.0x6.0x0.5P;36;Microchip Tech;expand
C163256;A3988SEVTR-T;Driver ICs;Motor Drivers;QFN-36_EP_6.0x6.0x0.5P;36;Allegro MicroSystems, LLC;expand
C163275;A5988GEVTR-T;Driver ICs;Motor Drivers;QFN-36_EP_6.0x6.0x0.5P;36;Allegro MicroSystems, LLC;expand
C163298;A5989GEVTR-T;Driver ICs;Motor Drivers;QFN-36_EP_6.0x6.0x0.5P;36;Allegro MicroSystems, LLC;expand
C272127;TPS53647RTAT;Power Management ICs;Switching Controllers;QFN-40_EP_6.0x6.0x0.5P;40;Texas Instruments;expand
C252423;SC8902AQDHR;Power Management ICs;PMIC - Battery Management;QFN-40_EP_6.0x6.0x0.5P;40;Southchip Semicon;expand
C130364;NCN5120MNTWG;Interface ICs;Interface-Specialized;QFN-40_EP_6.0x6.0x0.5P;40;ON Semicon;expand
C252422;SC8902QDHR;Power Management ICs;Power Management Specialized - PMIC;QFN-40_EP_6.0x6.0x0.5P;40;Southchip Semicon;expand
C252424;SC8903QDHR;Power Management ICs;Power Management Specialized - PMIC;QFN-40_EP_6.0x6.0x0.5P;40;Southchip Semicon;expand
C145530;NCP5339MNTXG;Driver ICs;MOS Drivers;QFN-40_EP_6.0x6.0x0.5P;40;ON Semicon;expand
C181689;IP5318AQ;Power Management ICs;PMIC - Battery Management;QFN-40_EP_6.0x6.0x0.5P;40;INJOINIC;expand
C181690;IP5318A;Power Management ICs;PMIC - Battery Management;QFN-40_EP_6.0x6.0x0.5P;40;INJOINIC;expand
C181691;IP5318;Power Management ICs;PMIC - Battery Management;QFN-40_EP_6.0x6.0x0.5P;40;INJOINIC;expand
C80797;PAM8610TR;Amplifiers;Audio Power OpAmps;QFN-40_EP_6.0x6.0x0.5P;40;Diodes Incorporated;expand
C185039;ENC424J600T-I/ML;Interface ICs;Ethernet ICs;QFN-44_EP_8.0x8.0x0.65P;44;Microchip Tech;expand
C157358;GL3224-ONY04;Interface ICs;USB;QFN-48_EP_7.0x7.0x0.5P;48;Genesys Logic;expand
C82158;FT232HQ-REEL;Interface ICs;USB;QFN-48_EP_8.0x8.0x0.5P;48;Future Designs;expand
C116564;TMC5041-LA-T;Driver ICs;Motor Drivers;QFN-48_EP_7.0x7.0x0.5P;48;TRINAMIC Motion Control GmbH;expand
C90052;KSZ9031RNXIA;Interface ICs;Ethernet ICs;VQFN-48_EP_7.0x7.0x0.5P;48;Microchip Tech;expand
C181490;MSP430F5341IRGZT;Embedded Processors & Controllers;TI MCU;VQFN-48_EP_7.0x7.0x0.5P;48;Texas Instruments;expand
C181543;MSP430F5232IRGZT;Embedded Processors & Controllers;TI MCU;VQFN-48_EP_7.0x7.0x0.5P;48;Texas Instruments;expand
C150120;TB62216FTG,C8,EL;Driver ICs;Motor Drivers;QFN-48_EP2_7.0x7.0x0.5P;48;TOSHIBA;expand
C184347;USB2514-HZH;Interface ICs;Interface - Controllers;QFN-48_EP_7.0x7.0x0.5P;48;Microchip Tech;expand
C184544;NB7N017MMNG;Logic ICs;Timer;QFN-52_EP_8.0x8.0x0.5P;52;ON Semicon;expand
C181474;CC2538SF53RTQT;RF & Radio;RF Transceiver ICs;QFN-56_EP_8.0x8.0x0.5P;56;Texas Instruments;expand
C152346;MP2148GQD-12-P;Power Management ICs;DC-DC Converters;QFN-6_1.0x1.5x0.5P;6;Monolithic Power Systems;expand
C210265;SKY65971-11;RF & Radio;RF Amplifiers;QFN-6_EP_1.5x1.5x0.5P;6;Skyworks Solutions;expand
C86309;SKY13306-313LF;RF & Radio;RF Switches;QFN-6_EP_2.0x3.0x0.95P;6;Skyworks Solutions;expand
C150889;AS225-313LF;RF & Radio;RF Switches;QFN-6_EP_2.0x3.0x0.95P;6;Skyworks Solutions;expand
C150878;SKY13453-385LF;RF & Radio;RF Switches;QFN-6_1.0x1.0x0.5P;6;Skyworks Solutions;expand
C182429;TPS60150DRVR;Power Management ICs;DC-DC Converters;QFN-6_EP_2.0x2.0x0.65P;6;Texas Instruments;expand
C184763;AT32UC3B0128-Z2UT;Embedded Processors & Controllers;ATMEL & AVR;QFN-64_EP_9.0x9.0x0.5P;64;Microchip Tech;expand
C184553;ATXMEGA64A3-MH;Embedded Processors & Controllers;MICROCHIP;QFN-64_EP_9.0x9.0x0.5P;64;Microchip Tech;expand
C179685;MSP430F5528IRGCR;Embedded Processors & Controllers;TI MCU;QFN-64_EP_9.0x9.0x0.5P;64;Texas Instruments;expand
C181237;MSP430F2410TRGCR;Embedded Processors & Controllers;TI MCU;QFN-64_EP_9.0x9.0x0.5P;64;Texas Instruments;expand
C181301;MSP430F5510IRGCR;Embedded Processors & Controllers;TI MCU;QFN-64_EP_9.0x9.0x0.5P;64;Texas Instruments;expand
C181454;CC3220RM2ARGKT;RF & Radio;RF Transceiver ICs;QFN-64_EP_9.0x9.0x0.5P;64;Texas Instruments;expand
C134275;MP20051DQ-LF-Z;Power Management ICs;Linear Voltage Regulators;QFN-8_EP_3.0x3.0x0.65P;8;Monolithic Power Systems;expand
C138530;ADUM3070ARQZ-RL7;Power Management ICs;DC-DC Converters;QSOP-16_3.9x4.9x0.635P;16;Analog Devices;expand
C153220;MAX3100CEE+T;Interface ICs;Interface - Controllers;TSSOP-16_4.4x5.0x0.65P;16;Maxim Integrated;expand
C150324;QS3253QG8;Logic ICs;Signal Switches, Multiplexers, Decoders;QSOP-16_3.9x4.9x0.635P;16;Integrated Device Tech;expand
C150308;QS3VH257QG8;Logic ICs;Signal Switches, Multiplexers, Decoders;QSOP-16_3.9x4.9x0.635P;16;Integrated Device Tech;expand
C150318;QS3VH125QG8;Logic ICs;Signal Switches, Multiplexers, Decoders;QSOP-16_3.9x4.9x0.635P;16;Integrated Device Tech;expand
C150283;QS3VH126QG8;Logic ICs;Signal Switches, Multiplexers, Decoders;QSOP-16_3.9x4.9x0.635P;16;Integrated Device Tech;expand
C61033;ADM3101EARQZ-REEL;Interface ICs;RS232;QSOP-16_3.9x4.9x0.635P;16;Analog Devices;expand
C94395;PI3B3253QEX;Logic ICs;Signal Switches, Multiplexers, Decoders;QSOP-16_3.9x4.9x0.635P;16;Pericom/Diodes;expand
C144254;ADG794BRQZ-REEL7;Analog ICs;Analog Switches;QSOP-16_3.9x4.9x0.635P;16;Analog Devices;expand
C82312;MICRF211AYQS-TR;RF & Radio;RF Transceiver ICs;QSOP-16_3.9x4.9x0.635P;16;Microchip Tech;expand
C69413;MAX5456EEE+T;Interface ICs;Video-Audio Interface ICs;QSOP-16_3.9x4.9x0.635P;16;Maxim Integrated;expand
C180492;ADUM7642ARQZ-RL7;Interface ICs;Digital Isolators;QSOP-20_3.9x8.7x0.64P;20;Analog Devices;expand
C145110;PI5C3245QE;Logic ICs;Signal Switches, Multiplexers, Decoders;QSOP-20_3.9x8.7x0.64P;20;Diodes Incorporated;expand
C184614;74LVX4245QSCX;Logic ICs;74 Series;QSOP-24_3.9x8.7x0.635P;24;ON Semicon;expand
C121618;SM16106SC;Driver ICs;LED Drivers;QSOP-24_3.9x8.7x0.635P;24;Shenzhen Sunmoon Micro;expand
C131193;LED1642GWPTR;Driver ICs;LED Drivers;QSOP-24_3.9x8.7x0.635P;24;STMicroelectronics;expand
C55537;EL5375IUZ;Amplifiers;Differential OpAmps;QSOP-24_3.9x8.7x0.635P;24;Renesas Electronics;expand
C132388;TS08P;Sensors;Touch Screen Controller ICs;QSOP-24_3.9x8.7x0.635P;24;AD Semicon;expand
C55533;EL4543IUZ;Amplifiers;Special Purpose Amplifiers;QSOP-24_3.9x8.7x0.635P;24;Renesas Electronics;expand
C181595;TLC5926IDBQR;Driver ICs;LED Drivers;SSOP-24_3.9x8.7x0.635P;24;Texas Instruments;expand
C163296;ACS709LLF-6BB-T;Sensors;Current Sensors;QSOP-24_3.9x8.7x0.635P;24;Allegro MicroSystems, LLC;expand
C141908;ADM803LAKSZ-REEL7;Embedded Peripheral ICs;Microprocessor & Microcontroller Supervisors;SC-70-3;3;Analog Devices;expand
C141970;ADM809SAKSZ-REEL7;Embedded Peripheral ICs;Microprocessor & Microcontroller Supervisors;SC-70-3;3;Analog Devices;expand
C10870;FDG328P;Transistors;MOSFET;SOT-363;6;ON Semicon;expand
C10871;FDG332PZ;Transistors;MOSFET;SOT-363;6;ON Semicon;expand
C72346;BZX384-C5V1,115;Diodes;Zener Diodes;SOD-323F;2;Nexperia;expand
C87816;MM3Z5V1;Diodes;Zener Diodes;SC-76;2;Semtech;expand
C308625;1SR154-400TFTE25;Diodes;Diodes - General Purpose;SOD-106;2;ROHM Semicon;expand
C73328;RB051L-40TE25;Diodes;Schottky Barrier Diodes (SBD);SOD-106;2;ROHM Semicon;expand
C80160;MMSZ5267BT1G;Diodes;Zener Diodes;SOD-123;2;ON Semicon;expand
C326517;DDZ9691Q-13;Diodes;Zener Diodes;SOD-123;2;Diodes Incorporated;expand
C326518;MMSZ5245BQ-7-F;Diodes;Zener Diodes;SOD-123;2;Diodes Incorporated;expand
C132796;SMMSD4148T1G;Diodes;Switching Diode;SOD-123;2;ON Semicon;expand
C118876;SS14FL;Diodes;Schottky Barrier Diodes (SBD);SOD-123;2;ON Semicon;expand
C327525;SZMMSZ5238BT1G;Diodes;Zener Diodes;SOD-123;2;ON Semicon;expand
C327503;MMSZ6V2T1G;Diodes;Zener Diodes;SOD-123;2;ON Semicon;expand
C72320;PTVS26VP1UP,115;Diodes;TVS;SOD-128;2;Nexperia;expand
C181792;PTVS3V3P1UP,115;Diodes;TVS;SOD-128;2;Nexperia;expand
C150139;CMH05A(TE12L,Q,M);Diodes;High Effic Rectifier;SOD-128;2;TOSHIBA;expand
C146303;CMF05(TE12L,Q,M);Diodes;High Effic Rectifier;SOD-128;2;TOSHIBA;expand
C150146;CMF04(TE12L,Q);Diodes;Diodes - Rectifiers - Fast Recovery;SOD-128;2;TOSHIBA;expand
C96234;PMEG4030EP,115;Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;Nexperia;expand
C96235;PMEG4050EP,115;Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;Nexperia;expand
C146329;CMS10(TE12L,Q,M);Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;TOSHIBA;expand
C122991;RB050LA-40TR;Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;ROHM Semicon;expand
C146309;CMS11(TE12L,Q,M);Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;TOSHIBA;expand
C162057;RB050LA-30TR;Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;ROHM Semicon;expand
C308723;RB160LAM-90TFTR;Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;ROHM Semicon;expand
C308736;RBR1LAM60ATR;Diodes;Schottky Barrier Diodes (SBD);SOD-128;2;ROHM Semicon;expand
C303800;ESD05V32D-A;Diodes;TVS;SOD-323;2;SOCAY Elec;expand
C327499;MM3Z2V4T1G;Diodes;Zener Diodes;SOD-323F;2;ON Semicon;expand
C327522;SZMM3Z15VT1G;Diodes;Zener Diodes;SOD-323F;2;ON Semicon;expand
C327523;SZMM3Z20VT1G;Diodes;Zener Diodes;SOD-323F;2;ON Semicon;expand
C327501;MM5Z18VT1G;Diodes;Zener Diodes;SOD-523;2;ON Semicon;expand
C327512;SBAS16XV2T1G;Diodes;Switching Diode;SOD-523;2;ON Semicon;expand
C185019;EMG5T2R;Transistors;Transistors (NPN/PNP);SOD-553;5;ROHM Semicon;expand
C119072;CESDBLC5V0D7;Diodes;Diodes - ESD;SOD-723;2;Changjiang Electronics Tech (CJ);expand
C126834;SP1003-01DTG;Diodes;TVS;SOD-723;2;Littelfuse;expand
C68952;1SS400G;Diodes;Switching Diode;SOD-723;2;Changjiang Electronics Tech (CJ);expand
C184026;1SS400GT2R;Diodes;Switching Diode;SOD-723;2;ROHM Semicon;expand
C308742;RN142GT2R;Diodes;Diodes - General Purpose;SOD-723;2;ROHM Semicon;expand
C8525;RB520G-30;Diodes;Schottky Barrier Diodes (SBD);SOD-723;2;Changjiang Electronics Tech (CJ);expand
C8526;RB521G-30;Diodes;Schottky Barrier Diodes (SBD);SOD-723;2;Changjiang Electronics Tech (CJ);expand
C8527;RB751G-40;Diodes;Schottky Barrier Diodes (SBD);SOD-723;2;Changjiang Electronics Tech (CJ);expand
C84550;RB886GT2R;Diodes;Schottky Barrier Diodes (SBD);SOD-723;2;ROHM Semicon;expand
